24,4,12,92,90,73,96,89,48,92,80,26,66,44,93,69,3,1,42,92,79,67,14,23,36,33,20,88,7,31,44,97,19,45,90,71,11,77,29,26,24,71,41,26,69,22,27,24,42,14,24,95,42,31,33,36,37,33,83,44,33,38,55,61,13,96,79,4,46,3,56,21,84,45,15,79,37,61,67,46,56,20,93,70,29,6,76,71,66,48,66,5,57,94,38,40,32,20,6,64
5,89,60,97,20,7,85,23,82,56,93,20,79,28,49,14,46,33,50,62,3,95,41,21,1,11,20,15,26,38,8,69,91,10,7,7,36,1,12,41,12,69,44,25,69,34,27,30,31,17,20,43,12,14,21,44,95,37,15,28,89,54,28,46,76,41,58,94,84,59,27,62,35,98,13,1,60,18,12,38,86,9,41,74,38,92,58,40,61,56,31,85,99,60,83,4,33,63,28,66
37,64,3,56,95,12,87,17,6,84,55,35,53,20,90,42,39,43,79,23,93,19,1,86,50,68,65,25,28,96,93,59,9,86,87,78,96,83,75,36,41,52,85,60,63,37,7,63,92,29,85,49,10,20,9,57,84,41,37,11,30,56,51,38,2,83,0,17,79,87,76,82,83,29,69,1,51,49,15,49,90,99,83,16,68,81,70,20,92,64,40,66,7,34,91,94,66,32,6,19
46,67,83,12,63,76,52,87,19,12,66,73,71,93,22,6,23,35,53,94,49,41,85,45,60,92,92,47,99,60,4,31,34,4,8,69,29,41,18,93,98,22,69,2,61,31,57,42,58,81,49,24,9,96,93,44,51,56,24,78,47,53,71,53,16,19,58,65,13,92,54,7,20,43,88,64,63,56,53,29,27,21,11,49,79,73,59,7,14,27,47,30,76,13,90,90,22,29,94,4
59,13,93,25,49,42,14,83,64,66,14,9,81,61,79,37,11,68,16,87,75,41,14,7,29,62,54,97,22,61,3,51,63,79,74,60,13,24,60,12,70,75,83,77,37,42,52,84,77,64,76,83,0,69,33,9,2,42,26,38,47,74,30,33,37,15,42,31,40,61,30,31,64,20,45,2,9,44,18,83,25,30,18,39,48,21,3,97,3,50,11,54,28,31,42,39,5,69,16,71
59,65,83,46,46,20,59,66,78,83,90,85,60,58,34,75,46,7,81,58,23,65,57,32,99,65,96,52,11,41,25,90,28,16,7,27,36,21,26,60,24,43,8,71,28,88,53,60,52,76,46,45,40,93,83,4,19,48,43,16,43,15,69,78,72,61,75,5,30,81,85,56,28,43,63,83,30,83,83,38,93,80,71,33,42,84,82,14,52,84,88,71,78,30,55,3,84,21,91,41
76,18,17,71,32,44,8,59,79,61,0,31,57,7,84,30,35,83,21,83,26,17,95,18,2,12,99,7,50,20,74,53,6,30,78,96,82,6,18,63,5,20,54,5,0,44,36,4,8,82,45,10,65,26,19,20,52,7,58,16,28,82,41,23,64,5,95,39,52,93,26,53,22,17,44,75,78,56,71,52,29,97,33,8,61,93,37,33,85,44,96,30,4,71,63,63,47,85,72,49
52,5,24,87,56,60,0,97,11,39,91,29,18,27,78,64,74,36,84,10,0,10,48,95,0,51,37,44,97,64,18,53,20,45,55,13,17,44,63,72,51,93,49,55,12,94,7,46,60,12,21,98,16,43,95,69,67,57,47,98,40,56,85,59,30,23,28,41,31,83,16,15,83,22,31,79,25,4,61,98,7,76,63,37,99,33,21,55,20,62,4,53,18,59,64,84,21,45,70,45
40,79,47,51,25,66,41,40,59,50,84,13,4,94,19,31,0,57,17,34,81,38,77,98,89,62,52,91,97,92,33,25,35,17,86,46,26,32,75,42,60,11,59,90,69,28,53,13,83,47,51,29,29,33,21,52,23,36,25,52,26,47,95,75,20,73,2,86,35,1,20,86,62,57,83,77,24,79,20,7,27,19,64,12,80,26,53,91,46,75,26,55,12,64,22,85,51,7,42,27
66,57,52,27,8,70,19,31,83,19,33,99,98,45,4,64,46,35,80,91,93,25,43,97,87,97,38,42,64,98,56,39,65,84,40,89,61,92,76,55,68,20,27,75,71,12,58,11,75,46,31,21,15,51,37,17,19,72,60,91,47,80,68,40,78,38,44,53,67,13,69,97,25,93,31,42,75,66,55,91,43,84,25,9,86,73,12,72,40,51,28,38,68,39,79,90,15,10,11,98
17,14,87,82,36,88,60,40,20,1,66,88,63,9,43,13,53,63,75,56,14,98,1,21,11,48,61,59,55,97,50,28,87,58,26,81,16,83,59,2,95,33,68,61,9,85,53,87,84,44,75,15,38,83,36,72,8,99,97,97,38,63,88,43,1,99,21,74,77,35,59,23,44,0,45,82,90,43,46,78,27,30,4,69,74,76,8,14,76,71,72,99,72,8,82,72,67,39,85,21
31,0,49,92,24,89,20,3,15,20,70,63,82,51,25,17,83,87,22,67,77,98,17,6,64,72,44,38,73,39,33,63,21,1,77,27,37,43,61,17,22,56,71,8,93,92,10,67,94,90,33,47,92,30,33,33,88,26,41,26,92,7,26,15,93,4,46,6,72,23,74,99,17,27,74,51,25,57,4,11,97,1,94,31,18,40,64,44,48,52,1,14,42,11,95,70,87,7,85,73
34,45,4,33,2,77,6,48,88,69,27,13,18,6,76,22,65,52,93,43,14,92,41,44,92,30,81,35,77,43,13,58,42,77,74,16,83,57,41,90,75,42,6,54,48,88,45,88,59,9,44,87,55,67,1,20,63,6,63,26,36,88,71,63,27,38,9,55,95,17,19,57,31,70,74,90,74,6,54,22,11,13,50,35,7,29,12,1,53,93,62,39,4,14,95,76,43,6,48,34
5,79,97,61,46,70,6,19,54,53,49,46,77,78,83,32,2,65,99,83,79,68,42,15,86,0,40,19,89,39,97,85,47,68,63,43,94,14,51,23,7,25,34,79,64,9,22,60,9,72,6,50,6,62,2,5,84,60,22,38,77,18,40,85,20,44,88,69,97,90,64,25,53,90,32,30,30,30,88,53,58,79,36,18,49,57,87,5,67,80,78,76,6,11,3,85,56,6,73,2
29,73,10,94,76,79,32,9,78,53,41,87,15,84,49,64,3,55,12,24,72,45,40,38,22,37,15,18,83,56,73,63,77,61,57,45,96,70,38,15,96,37,16,48,6,55,66,92,46,14,70,81,29,14,91,23,20,38,14,59,33,28,69,74,9,36,52,66,29,69,49,45,88,3,21,2,97,66,27,0,41,8,24,72,8,81,12,91,44,72,48,64,66,99,96,46,12,67,12,97
55,89,21,58,70,20,73,92,15,91,31,82,96,66,47,74,72,76,66,62,87,52,37,97,43,9,51,56,52,41,28,19,91,9,67,70,10,74,96,7,51,44,35,61,71,3,19,6,85,65,50,89,91,78,4,71,22,41,86,71,48,36,69,23,15,19,59,65,93,77,85,14,99,3,86,22,6,89,91,68,74,18,76,47,45,69,53,73,64,77,8,55,64,10,6,81,40,69,56,84
49,59,81,89,50,21,89,40,93,10,91,36,73,7,83,12,57,63,25,71,58,35,18,68,16,49,56,42,11,53,43,62,59,66,27,57,28,53,39,23,68,75,89,99,5,10,71,49,84,86,68,10,94,40,39,31,33,83,39,33,38,97,64,67,20,35,76,84,89,57,21,71,55,44,90,88,98,38,25,89,60,51,73,81,62,84,20,59,93,68,82,58,63,98,50,92,78,22,87,17
53,91,79,49,22,33,13,16,44,74,25,20,75,54,37,16,12,95,32,29,25,46,57,70,28,91,57,56,95,99,29,77,8,88,12,80,58,41,80,38,0,3,38,31,63,15,95,96,70,4,4,11,73,75,41,96,75,14,2,75,78,30,10,2,6,80,13,16,29,90,19,86,56,13,25,33,10,5,60,80,51,49,88,7,98,73,50,40,75,5,21,30,22,94,9,71,68,39,61,38
53,86,71,8,69,31,70,34,15,14,83,68,38,0,95,77,38,34,75,23,0,41,9,24,1,29,83,8,40,36,29,21,60,22,80,61,91,83,44,39,94,20,25,41,85,66,93,75,55,83,49,72,85,2,87,57,6,17,27,18,75,49,48,1,36,77,65,44,79,35,79,11,10,20,18,26,39,23,39,55,84,23,44,95,4,72,98,25,9,35,14,80,54,56,35,11,43,21,51,5
15,20,0,42,13,66,69,91,16,86,49,61,48,84,7,12,56,34,7,85,98,10,19,54,91,74,38,42,27,68,5,37,85,10,83,20,66,25,26,52,28,73,63,99,85,8,90,84,77,14,41,88,77,88,95,77,0,55,88,50,51,96,36,39,7,45,31,62,45,23,47,2,87,38,75,7,50,28,90,22,31,2,81,15,98,35,34,32,91,86,46,16,91,27,91,27,31,37,41,11
78,2,21,12,41,38,8,44,75,32,75,79,87,59,99,73,97,72,67,11,10,97,27,51,75,74,59,94,36,97,60,72,10,59,59,31,31,33,40,39,79,24,52,18,39,53,58,30,26,71,2,55,68,78,4,95,42,68,36,43,37,42,33,44,63,42,99,53,67,18,39,43,96,96,6,15,20,83,47,50,49,24,53,11,5,62,8,12,22,31,57,22,80,60,92,55,78,55,93,84
58,63,30,68,41,59,93,26,91,55,73,94,82,79,41,7,29,85,60,67,19,29,34,92,12,7,24,29,15,85,66,76,45,34,97,26,79,78,43,48,46,43,41,81,58,99,61,51,48,51,71,15,87,91,53,55,41,75,77,51,43,9,86,87,34,72,47,86,56,37,95,28,78,92,42,91,55,37,83,92,2,99,10,41,31,93,3,98,79,59,56,64,84,56,56,59,63,53,77,15
1,8,63,50,84,82,93,37,35,97,83,61,27,42,73,55,7,99,19,46,66,60,57,44,8,39,25,44,70,89,11,38,26,47,64,19,51,28,66,54,76,39,10,63,27,93,39,35,83,60,39,5,78,79,63,60,33,61,12,4,25,27,23,77,60,33,25,42,2,56,60,10,40,7,24,85,6,2,53,81,44,46,11,26,56,21,51,7,97,77,46,13,31,89,88,82,41,95,47,79
31,84,27,66,66,64,56,55,64,21,10,91,56,15,88,5,2,61,21,45,79,58,94,90,87,93,96,97,99,49,5,94,57,41,17,9,81,63,11,49,37,44,67,23,37,76,66,47,21,78,64,59,14,1,1,0,95,32,0,28,4,35,48,4,0,23,27,91,59,41,68,20,58,93,3,65,49,93,48,39,53,19,60,31,16,54,83,18,86,33,39,9,14,73,63,96,48,62,88,25
87,87,48,99,89,65,23,95,10,81,75,77,99,1,50,4,16,49,63,96,60,30,14,4,67,6,83,75,85,29,81,81,73,12,46,62,64,28,19,27,15,78,98,34,25,80,94,47,94,74,74,67,45,53,80,67,85,64,44,52,95,62,17,98,69,47,63,62,77,82,10,29,39,70,42,65,1,80,47,62,10,0,51,73,5,76,50,84,3,97,89,87,30,3,58,1,11,75,6,66
26,35,4,67,48,70,70,98,58,92,18,72,76,88,43,36,68,69,95,70,41,38,71,48,2,97,29,52,51,97,61,82,38,58,35,3,17,70,55,78,27,82,42,2,84,86,33,56,95,13,76,98,99,78,81,52,95,60,41,34,89,5,81,67,4,0,24,92,70,53,77,24,74,16,44,34,11,58,18,76,44,51,13,3,93,59,20,58,21,43,30,95,78,7,32,20,86,42,86,51
15,89,87,0,94,31,8,46,79,24,97,84,8,69,13,85,23,39,95,3,93,68,94,12,12,98,86,53,7,33,27,22,44,64,81,19,15,99,37,78,61,55,48,48,44,17,76,68,37,72,87,1,89,25,82,20,8,96,54,54,23,64,71,84,61,87,61,99,65,63,63,64,82,13,48,13,74,20,28,41,31,20,15,50,19,43,37,52,31,99,21,24,26,90,75,66,55,86,0,43
36,69,40,67,76,72,23,70,56,2,47,51,17,7,13,18,57,18,93,66,55,0,15,10,68,38,47,66,28,41,81,92,56,99,13,76,33,33,37,51,40,27,73,43,91,39,78,23,49,86,70,52,46,3,35,69,37,41,54,43,33,51,62,4,13,6,85,44,19,47,25,5,84,26,35,19,98,78,56,27,98,14,85,26,10,39,21,68,85,63,53,13,6,74,3,46,99,10,13,52
20,52,68,55,71,0,84,81,28,38,99,69,11,43,42,30,9,54,59,55,33,44,59,93,64,48,45,62,35,71,16,8,71,38,82,37,84,90,33,57,91,17,62,34,94,53,36,38,50,50,66,86,95,87,45,22,5,98,0,77,43,16,68,46,51,51,94,63,9,34,82,1,9,4,46,85,50,20,20,17,57,80,77,34,56,38,6,4,47,40,51,58,8,11,97,0,62,20,4,62
61,12,22,99,24,2,23,94,83,28,37,96,1,52,57,78,97,7,63,40,85,5,59,85,19,90,28,61,15,96,85,1,88,38,34,63,23,41,40,82,61,29,88,98,72,94,21,10,32,79,60,85,30,47,23,51,58,22,41,18,42,82,53,97,70,62,25,31,9,31,81,11,84,46,65,7,41,49,51,35,75,6,64,63,48,4,52,91,43,82,3,18,51,69,63,41,87,6,92,41
72,5,11,91,20,72,47,3,92,55,39,36,37,7,67,23,82,69,93,17,24,48,43,73,6,99,8,73,15,60,23,88,11,83,30,74,1,67,42,95,30,62,54,37,29,12,87,39,92,22,35,58,47,66,44,87,15,2,95,73,35,48,92,97,78,69,13,91,23,31,79,50,69,75,0,79,29,79,61,22,18,58,42,49,63,54,15,93,71,94,97,70,53,4,6,87,5,23,45,86
19,31,78,1,78,90,24,76,44,9,88,1,20,99,49,38,48,30,56,54,12,77,2,3,78,58,55,6,44,88,82,79,15,41,18,70,69,50,83,27,18,34,90,6,70,15,32,54,82,50,22,58,31,42,33,56,87,16,88,30,23,29,86,3,41,99,0,15,11,89,4,33,55,25,75,60,92,63,45,31,41,76,62,90,33,28,22,22,82,48,80,96,90,98,32,1,23,50,47,16
46,25,56,80,63,60,16,47,90,23,45,24,37,34,43,97,36,32,75,44,5,31,28,35,41,67,30,61,87,42,80,47,72,95,51,31,78,45,5,48,16,91,99,22,10,58,61,84,82,2,73,38,90,8,87,76,89,24,1,20,91,59,35,82,67,59,68,27,72,97,57,2,75,18,45,35,36,50,38,53,85,6,3,33,11,65,70,37,24,48,4,85,25,88,79,21,57,60,35,18
13,32,80,46,17,74,63,78,87,15,48,2,15,99,26,72,35,52,13,72,91,68,72,48,80,18,97,22,16,64,17,2,37,70,76,42,44,49,10,79,3,60,55,22,23,55,45,39,30,90,43,89,15,36,48,41,43,78,4,43,6,89,86,87,13,35,63,16,70,88,46,47,21,67,88,34,72,0,2,31,95,71,8,94,70,88,13,81,68,93,0,67,98,36,53,92,71,50,21,56
61,19,6,33,11,46,90,17,80,51,13,58,64,91,54,57,78,80,22,56,10,34,47,7,16,33,7,49,76,48,55,8,31,93,35,66,43,50,71,15,10,72,35,7,0,78,10,38,46,55,8,68,85,36,95,34,96,20,75,98,29,61,24,50,10,12,80,20,51,35,56,33,74,18,68,7,35,67,67,59,25,75,39,31,77,2,84,84,94,96,58,64,56,89,82,17,77,98,34,17
69,89,35,33,0,63,47,4,97,31,70,42,53,90,26,36,38,9,47,54,46,42,0,41,87,8,34,46,92,60,28,84,95,40,16,14,0,33,21,17,83,74,58,98,17,1,22,87,16,37,40,34,68,31,80,76,85,89,82,60,30,62,67,34,63,83,35,93,66,5,10,14,51,8,57,4,49,31,18,33,92,34,42,10,64,17,91,22,74,13,82,83,53,83,31,18,36,55,14,56
7,83,36,4,94,45,87,27,1,22,15,65,12,84,90,98,82,8,96,13,13,28,14,32,68,93,39,0,42,56,72,46,45,14,38,10,4,68,90,31,69,68,52,88,89,74,79,37,55,2,0,60,28,18,48,17,64,14,19,61,44,94,15,3,57,76,90,65,74,99,99,76,37,19,10,84,68,97,26,99,29,13,46,20,42,71,15,12,47,87,73,52,4,45,72,96,96,23,73,15
90,24,4,83,1,73,44,47,91,13,74,16,1,11,23,60,11,10,65,53,38,72,6,73,13,20,30,20,32,36,78,82,10,72,21,67,73,86,51,49,36,54,56,13,52,50,22,92,55,65,42,35,41,85,5,36,64,36,1,31,55,47,33,70,20,34,54,5,82,0,99,72,9,52,95,13,41,38,12,72,30,98,48,82,76,57,24,30,15,45,23,50,31,72,44,21,42,48,98,99
70,73,31,14,20,78,73,64,79,37,33,37,89,10,36,78,44,46,59,22,87,35,18,56,14,50,21,29,59,44,5,87,31,87,32,78,72,74,59,11,24,61,32,66,14,36,93,40,27,54,83,24,72,98,38,89,34,7,84,29,91,63,20,61,39,76,25,85,73,14,83,24,19,12,34,52,90,18,20,75,95,78,40,93,90,62,24,54,9,17,58,2,85,45,79,75,20,57,11,94
23,11,33,42,51,76,66,61,1,98,16,51,58,98,49,64,94,90,8,82,38,13,43,7,27,2,69,83,12,73,62,81,61,48,48,22,30,94,33,11,96,22,67,37,18,77,71,18,70,19,9,65,1,11,14,44,96,50,43,28,69,82,89,99,89,47,65,90,43,25,78,94,53,40,49,88,86,37,37,9,36,53,7,23,58,82,83,65,40,36,4,19,98,30,48,10,42,94,76,29
26,51,54,12,22,68,31,28,57,16,56,43,42,64,8,41,57,16,8,63,71,49,17,23,82,82,32,57,85,82,92,88,67,38,53,83,14,0,73,5,9,7,75,68,6,63,37,26,58,55,14,73,2,81,1,36,27,58,45,25,16,7,89,38,66,39,6,99,4,90,22,64,1,90,51,6,7,32,45,19,37,64,76,80,75,56,69,19,48,98,26,12,0,33,28,83,8,94,21,30
38,36,87,76,77,60,12,31,93,85,74,18,18,23,68,11,99,74,89,55,45,58,28,29,1,96,65,55,59,27,12,30,91,68,95,42,61,39,61,22,43,11,88,53,46,36,6,38,18,30,52,92,34,17,38,96,16,67,75,11,68,86,0,90,71,87,3,89,57,29,42,8,71,30,80,80,71,58,51,77,5,66,11,6,47,72,89,46,3,19,95,38,99,2,80,51,18,64,23,41
25,91,9,60,20,37,62,82,70,98,3,25,66,16,69,70,96,43,53,22,92,32,49,52,65,92,54,64,72,9,90,82,66,33,83,26,98,62,69,71,64,53,97,53,39,25,27,79,46,34,41,12,73,86,88,30,96,64,66,89,69,96,96,93,2,87,67,34,49,67,34,55,87,0,50,13,30,4,4,61,39,1,6,17,40,97,84,75,2,42,33,70,81,74,58,13,2,4,63,57
81,57,72,71,93,78,81,70,41,71,81,5,68,55,75,16,15,52,34,19,10,70,47,56,44,27,20,79,18,22,55,14,99,36,60,14,49,74,19,62,43,8,61,26,14,93,81,97,88,77,62,59,63,11,3,78,26,7,9,53,83,63,96,98,9,48,65,8,6,27,31,44,0,72,69,5,63,99,99,29,14,62,11,50,51,86,77,44,28,5,18,29,79,4,82,15,16,0,44,41
30,34,30,77,47,87,57,76,25,9,78,23,13,72,86,40,17,64,47,75,16,47,91,59,40,41,12,19,57,9,13,94,36,7,28,39,18,81,0,77,90,47,41,71,73,38,10,9,81,34,67,34,87,95,31,89,45,57,67,6,66,28,75,42,20,14,52,49,76,86,63,35,28,20,17,9,10,98,36,98,15,75,29,30,42,82,66,33,57,58,26,50,81,43,94,58,62,75,99,72
85,33,69,75,62,94,10,82,44,90,71,42,7,18,38,17,8,44,13,26,90,94,82,37,32,42,24,73,90,61,40,51,9,95,63,48,60,83,31,17,23,23,48,70,25,42,33,61,80,52,84,1,35,46,34,31,21,55,38,79,48,69,88,6,41,80,85,34,73,56,33,83,31,9,55,5,57,88,31,5,88,16,74,53,4,6,51,74,79,12,43,0,96,43,62,5,75,96,94,42
39,68,7,94,48,64,39,67,67,76,24,38,91,14,8,34,89,57,49,20,1,78,93,85,42,83,91,57,4,23,10,39,5,61,18,44,87,72,37,4,7,82,7,59,12,27,1,64,30,69,47,68,53,25,4,45,79,41,6,85,20,12,74,57,71,97,9,37,94,20,8,25,10,69,85,80,13,7,22,88,19,60,37,95,62,25,85,21,9,88,52,57,48,48,54,56,85,58,93,87
14,33,73,33,86,87,37,58,17,74,35,45,92,7,89,88,56,54,64,79,25,86,9,50,42,56,5,89,44,10,25,24,24,8,39,92,36,70,16,23,44,87,23,36,73,38,76,47,27,23,28,49,64,45,0,87,92,57,44,39,26,41,66,52,98,38,7,63,37,39,14,26,50,39,98,24,98,33,17,48,35,18,90,55,44,62,90,36,20,18,6,14,92,93,88,85,14,26,33,1
15,70,98,20,23,95,25,65,88,59,66,16,36,21,85,47,35,24,14,78,44,70,24,87,54,92,98,89,43,43,64,22,84,91,76,43,48,52,64,47,73,70,19,50,22,21,6,75,56,1,53,4,51,80,14,57,73,20,49,36,92,60,72,3,35,49,97,6,43,17,94,15,43,40,17,31,14,9,68,78,6,51,22,14,25,53,55,20,19,75,32,40,67,22,19,83,39,45,49,69
25,29,56,80,92,30,36,45,34,83,48,61,67,52,50,57,81,65,47,97,86,78,44,67,71,9,90,62,26,67,95,1,79,63,78,42,6,84,95,30,67,5,42,55,6,66,69,91,37,28,48,39,80,0,93,24,8,69,64,69,31,23,40,49,19,32,14,2,79,69,55,34,34,44,5,84,35,45,86,87,40,53,7,26,55,39,58,64,78,89,38,94,42,5,28,73,58,20,7,19
93,39,47,43,17,36,50,37,50,27,82,26,38,94,63,63,50,69,91,82,17,90,7,56,99,92,74,10,77,79,27,13,75,32,48,63,38,89,80,96,63,98,80,34,75,69,45,53,17,91,21,86,57,1,49,0,86,54,6,43,55,97,99,0,37,41,37,10,8,14,56,72,2,40,41,82,32,3,44,92,92,25,52,64,30,80,73,68,39,41,57,96,35,65,2,57,38,78,71,38
78,25,61,2,75,11,68,54,51,24,34,73,90,75,23,81,69,59,74,63,42,94,67,78,63,80,81,91,88,74,78,89,94,36,72,20,42,95,6,43,73,60,51,78,49,1,19,44,68,76,72,13,28,5,15,36,78,6,63,35,10,15,29,74,3,36,20,53,44,62,39,20,11,78,89,26,48,78,63,77,24,33,45,79,79,53,90,66,56,11,37,16,13,39,0,22,17,13,62,93
3,35,58,6,67,15,29,90,20,7,52,77,34,40,94,48,24,4,87,72,5,67,14,58,51,71,45,72,12,95,78,89,92,21,27,91,18,75,13,8,43,4,26,23,20,39,46,69,80,76,75,7,29,45,31,45,61,55,85,36,32,41,71,20,32,81,55,85,69,70,5,79,14,9,28,67,44,11,83,16,73,74,97,66,0,27,48,58,31,55,23,46,53,20,38,94,25,67,54,72
23,76,61,95,77,10,79,46,64,7,77,95,49,90,38,90,22,23,80,68,97,54,29,7,47,0,30,80,25,11,11,14,83,77,24,45,29,86,38,35,38,49,61,6,34,67,22,30,31,18,36,47,12,58,51,34,90,53,56,41,66,0,55,85,19,24,98,80,8,66,73,26,21,91,23,75,70,7,80,50,95,0,79,92,6,21,78,24,87,19,15,69,98,44,22,40,98,38,44,8
8,2,26,20,1,62,74,92,84,56,17,90,83,56,34,26,33,56,38,51,8,77,68,49,88,69,19,40,20,79,46,6,3,62,11,28,65,90,83,8,80,55,80,71,25,48,12,37,87,59,98,65,90,77,27,64,48,24,30,28,84,7,11,37,15,70,52,42,35,75,77,0,82,92,90,56,55,38,50,74,86,77,3,98,70,33,63,22,78,41,80,24,88,85,40,65,50,69,10,30
94,52,73,43,61,79,6,57,3,91,76,44,57,16,68,88,82,2,41,59,90,39,33,60,31,83,52,15,62,21,57,73,94,95,47,5,71,11,65,91,99,10,73,87,79,62,86,25,92,40,12,12,12,96,60,13,6,3,64,70,54,76,4,62,83,78,62,14,83,6,7,93,37,1,18,68,14,60,52,37,34,74,21,36,20,66,74,2,43,86,43,10,78,35,35,34,14,82,42,95
