41,10,55,40,40,35,44,36,62,50,66,93,59,73,72,91,33,31,48,12,98,18,95,5,32,90,45,41,74,14,2,81,46,31,30,65,37,75,69,41,67,48,2,1,64,57,77,4,46,44,66,83,91,25,4,43,81,82,5,97,49,51,4,17,1,95,89,32,65,75,56,49,76,27,80,71,2,27,37,56,17,8,56,33,88,75,30,80,27,46,80,58,40,80,49,15,54,93,12,6
24,95,12,90,24,70,73,37,93,79,88,90,33,19,18,58,87,62,62,70,96,18,49,72,57,44,41,95,96,62,84,84,82,86,77,75,36,2,68,65,97,32,63,2,68,16,61,22,26,96,18,84,5,11,4,91,6,41,8,93,48,10,4,61,79,56,47,63,88,87,61,89,37,63,89,36,16,80,72,53,11,81,81,6,90,41,81,64,0,59,75,29,47,20,84,64,90,7,87,36
40,64,29,39,15,7,87,85,54,94,52,79,87,78,20,36,7,3,97,37,19,80,61,3,79,81,76,87,61,92,48,81,8,45,59,82,93,57,8,91,50,87,75,25,97,75,77,26,96,94,75,23,50,5,47,32,20,92,81,89,70,62,83,42,27,83,15,10,76,93,96,43,55,59,35,49,63,11,79,8,20,89,87,2,15,64,7,14,68,22,47,94,5,51,3,75,19,74,73,55
4,22,91,17,43,53,28,76,67,54,87,62,92,69,50,87,36,73,80,62,37,18,24,26,52,55,48,52,58,85,90,41,52,8,26,34,72,50,68,95,66,62,87,52,48,22,23,52,74,44,63,9,97,65,50,73,38,95,18,94,5,89,65,32,34,72,32,64,19,73,77,28,20,80,61,90,76,43,46,75,29,40,50,97,2,90,4,59,86,47,10,39,75,5,75,16,96,58,65,29
52,18,59,97,57,15,21,73,48,69,68,63,33,85,28,24,92,26,75,68,29,42,15,72,34,54,43,53,27,69,78,63,87,59,56,89,8,29,70,75,27,43,16,23,57,28,13,96,65,49,65,88,35,41,17,62,4,0,1,31,47,30,50,84,28,70,94,19,78,42,8,57,58,81,98,29,6,73,17,43,67,38,56,3,72,55,33,91,90,14,97,42,48,93,89,27,34,3,45,9
36,63,95,28,41,9,99,84,92,15,45,4,0,18,4,66,79,93,2,61,20,8,20,71,25,97,0,72,82,55,51,74,24,60,24,10,32,93,14,28,27,7,65,3,82,84,11,23,70,50,60,18,42,67,5,40,8,38,45,86,36,22,42,30,86,92,74,45,35,37,83,29,95,24,3,80,22,73,27,91,19,11,76,28,52,19,64,66,67,9,19,15,48,11,85,25,72,40,61,52
77,22,58,55,48,3,85,55,47,28,12,51,79,24,5,70,5,95,58,2,71,54,7,90,17,6,29,39,96,75,89,70,4,36,4,74,73,99,62,0,71,2,0,50,34,20,3,71,6,4,86,98,59,8,27,87,5,93,0,84,48,98,63,85,14,38,96,54,31,61,47,67,92,87,9,31,7,91,87,77,15,94,64,4,13,0,22,34,18,69,73,40,18,92,79,0,60,64,19,91
18,97,46,24,31,82,99,40,56,22,0,15,44,20,85,35,75,13,97,76,53,37,57,83,30,38,59,99,13,24,39,85,30,34,98,23,28,59,72,88,43,85,46,93,57,10,84,3,99,56,50,3,94,39,86,90,50,36,57,14,67,32,98,32,70,61,96,64,75,36,82,82,65,44,93,35,73,69,77,87,35,29,11,88,77,95,95,67,45,45,88,61,32,80,52,29,44,53,70,27
84,62,88,64,58,85,38,81,98,41,24,69,7,87,4,23,21,94,68,91,82,50,29,40,74,65,64,34,90,15,3,13,86,4,63,41,93,23,68,55,54,77,98,92,41,42,43,13,71,72,34,67,2,90,46,95,43,26,46,77,21,2,47,64,34,28,26,53,12,24,68,93,54,2,46,64,99,36,10,44,56,64,0,33,81,62,9,22,75,40,86,16,17,67,75,46,68,78,69,36
89,17,84,16,61,47,97,61,15,26,13,22,21,19,18,95,30,89,10,2,64,63,85,9,30,50,62,1,44,71,36,62,73,17,27,94,61,53,90,92,23,67,18,97,5,92,49,88,31,16,36,93,52,18,53,47,11,46,4,91,42,99,44,0,16,64,26,76,56,36,9,95,96,0,23,39,59,76,68,15,38,79,71,5,37,74,81,85,53,43,30,91,57,25,56,52,2,60,51,67
3,79,14,43,73,60,20,31,26,6,95,10,37,73,91,28,69,6,2,13,81,23,63,92,42,89,49,51,23,90,57,45,46,46,82,40,68,69,27,36,99,59,58,40,53,46,73,72,17,63,98,50,24,51,51,68,2,5,5,98,2,37,64,12,49,74,96,91,95,43,94,40,26,87,2,5,81,75,12,91,36,33,56,84,49,58,42,42,90,58,26,23,72,67,21,46,92,3,20,98
71,87,96,38,7,9,46,1,20,24,8,59,40,79,49,99,59,58,41,18,21,43,20,24,97,44,70,45,14,52,27,95,84,97,38,74,30,94,55,92,1,84,49,95,87,5,20,79,93,59,51,84,22,30,5,99,81,17,18,20,36,78,4,48,26,92,51,80,66,77,4,42,97,68,20,34,62,56,29,8,92,94,1,8,44,23,51,42,60,30,62,99,34,13,15,59,89,17,95,64
76,39,49,79,48,12,37,66,1,84,12,2,68,19,14,78,56,43,98,47,45,14,96,26,36,60,69,91,36,39,26,54,8,99,22,95,30,11,38,54,24,48,86,73,5,13,78,58,82,78,68,8,13,94,75,25,26,99,53,7,68,83,61,91,58,18,68,19,91,17,61,18,75,13,74,38,19,12,5,1,98,91,63,52,80,81,84,72,3,19,99,73,21,65,43,65,14,95,74,73
46,7,69,22,45,54,48,39,65,46,72,37,31,55,58,35,30,16,34,55,25,12,15,16,35,56,80,17,47,7,8,50,81,45,55,46,87,84,57,89,36,65,82,79,99,81,46,13,51,59,97,14,30,45,26,96,54,57,73,4,51,70,83,39,54,90,73,22,65,59,96,33,56,45,67,28,68,54,58,78,66,29,9,37,15,63,96,73,21,51,17,60,36,39,54,94,22,23,37,31
3,74,1,78,93,51,52,58,95,70,6,82,37,34,31,28,91,45,3,39,53,86,69,7,67,11,89,5,80,48,27,63,73,66,25,31,79,42,28,99,20,92,50,81,62,12,90,8,96,48,69,18,70,96,15,47,63,21,69,91,30,27,78,31,2,42,95,70,17,63,7,61,7,64,23,27,38,84,2,7,80,72,29,3,92,75,1,66,62,18,49,3,70,47,58,28,71,22,83,98
81,54,70,38,67,99,72,4,4,33,16,46,20,52,27,12,11,71,2,95,86,17,33,27,41,18,27,28,80,64,42,86,81,10,88,69,37,89,89,97,2,28,7,58,40,32,20,34,23,93,55,85,17,47,70,78,51,9,42,89,17,66,99,8,98,16,29,78,69,93,11,88,70,4,43,90,88,33,11,90,91,4,59,34,81,40,15,40,76,75,85,17,86,0,62,31,11,83,86,72
39,52,17,27,58,43,25,37,96,15,12,66,84,62,70,89,30,35,8,61,0,33,71,34,14,47,51,91,10,44,17,5,39,74,67,60,80,57,44,17,51,9,16,79,38,76,45,78,70,81,61,53,2,22,5,43,83,27,95,88,49,91,9,48,16,10,66,1,88,47,88,89,90,24,22,46,61,52,98,81,87,33,3,64,7,7,57,32,87,67,37,90,53,39,71,53,4,88,61,60
40,41,6,96,9,76,14,18,64,82,7,58,27,88,69,70,71,39,54,68,83,3,62,29,86,92,13,57,21,5,48,51,58,18,77,68,84,51,49,42,61,86,76,53,84,13,12,83,54,99,25,37,39,77,69,2,44,15,70,42,40,69,96,17,40,87,37,44,15,80,66,64,34,2,40,23,75,21,22,80,52,87,53,38,50,39,34,39,63,28,74,9,89,27,24,66,16,43,54,84
85,65,45,67,36,33,59,10,35,28,41,35,32,62,86,87,25,45,77,69,14,42,82,6,79,0,24,37,87,43,57,28,68,19,47,59,91,33,89,35,90,93,85,53,64,40,32,48,65,60,99,21,6,58,49,98,76,83,37,8,56,31,1,96,86,57,42,20,90,83,83,7,10,80,48,79,86,31,64,70,84,55,75,53,15,35,23,31,30,13,45,14,1,42,39,29,20,40,49,58
31,86,84,76,60,98,4,79,75,28,13,11,22,43,61,27,89,90,81,67,14,97,15,63,64,68,49,77,97,31,25,49,44,70,0,84,88,91,73,63,42,58,40,20,5,76,58,65,12,95,26,84,88,56,16,92,58,62,73,13,71,39,80,69,34,57,68,45,62,82,81,30,37,63,63,89,40,81,77,93,71,49,58,76,27,46,70,35,35,64,79,54,76,43,61,22,37,53,83,29
69,96,38,83,10,79,36,27,58,91,6,66,24,73,6,17,65,98,4,93,47,37,97,98,5,65,32,81,97,26,37,87,51,73,95,92,18,35,67,60,44,49,81,40,61,78,57,1,16,17,94,2,17,6,53,31,34,98,34,52,21,33,51,50,34,84,85,88,85,47,30,62,34,36,15,34,47,1,63,99,21,18,93,95,7,83,35,83,59,12,50,36,62,22,4,0,35,81,47,71
39,90,59,87,83,76,31,70,81,1,69,3,68,54,0,70,43,3,21,36,64,19,76,70,69,32,40,68,18,21,69,5,44,97,50,9,69,96,98,31,1,63,14,17,69,84,55,57,26,62,57,85,48,98,57,56,96,91,95,34,70,36,16,54,99,55,25,15,54,68,63,69,9,94,66,93,19,45,15,86,92,9,79,9,72,10,8,28,99,21,38,58,33,97,30,82,45,13,38,9
19,37,18,1,51,27,89,35,4,45,43,87,12,56,53,2,8,51,61,17,8,63,92,84,65,17,33,81,86,74,0,7,36,87,99,41,36,82,8,63,90,99,15,86,96,66,73,75,20,27,93,54,17,20,82,72,47,47,93,47,34,67,20,12,25,77,55,70,47,74,74,41,2,0,56,45,22,64,62,20,56,17,23,73,95,18,22,98,11,84,17,41,69,76,1,74,94,8,45,36
3,40,36,89,15,7,97,55,3,29,37,9,51,75,83,1,10,69,58,87,8,60,29,17,38,76,39,24,38,19,6,52,23,7,0,4,59,28,50,40,27,34,41,2,59,62,18,66,70,82,30,9,12,50,29,69,30,68,62,79,6,59,20,60,1,60,72,0,48,77,3,92,46,38,82,35,90,45,46,64,83,21,5,22,81,2,30,19,34,43,23,1,66,48,49,6,63,74,84,74
20,68,25,31,83,31,60,32,69,65,70,87,28,5,11,96,28,42,87,89,7,14,37,67,38,81,97,96,5,50,26,39,61,97,95,13,35,50,72,62,11,73,31,59,55,47,40,84,17,63,36,33,80,52,81,41,30,62,14,76,65,44,56,54,79,65,2,26,99,1,9,11,86,90,55,40,82,82,77,23,0,72,22,5,52,22,25,68,1,1,62,16,10,3,90,98,4,12,17,22
72,72,23,80,44,15,41,86,98,35,68,64,81,78,36,24,90,76,39,70,0,15,48,58,79,99,70,29,14,85,84,86,93,78,27,54,94,85,33,85,94,57,24,38,83,36,14,5,99,89,47,93,59,95,89,73,85,93,2,22,47,9,95,68,37,92,64,31,96,44,56,26,32,89,78,31,19,68,36,2,87,29,7,23,34,7,80,97,40,5,21,32,89,11,55,85,43,9,70,29
30,79,45,95,10,95,96,6,85,10,63,62,34,21,69,70,29,23,97,34,60,47,56,1,45,64,43,86,60,50,10,74,60,15,13,78,61,30,5,11,33,36,62,33,51,49,13,20,35,56,57,20,64,81,62,84,78,43,51,49,36,59,43,16,41,19,50,93,25,74,90,42,98,59,50,95,60,17,77,79,70,62,58,87,73,70,91,17,66,1,52,92,23,3,25,82,78,0,26,58
74,97,2,75,38,1,86,96,43,55,31,66,28,32,75,71,84,60,23,20,11,62,93,21,45,43,37,84,31,37,56,19,20,24,17,74,27,26,42,12,93,18,38,17,30,2,93,68,87,23,99,93,98,61,34,86,25,26,21,14,44,87,33,62,74,42,7,79,98,2,98,88,38,16,23,48,48,50,46,78,14,25,22,57,99,2,48,94,92,25,88,16,17,46,24,66,21,25,5,18
31,40,51,66,6,85,5,27,73,21,41,30,71,83,89,42,42,66,17,89,78,39,99,78,33,17,81,75,81,5,74,64,98,56,4,87,96,50,64,2,50,78,34,86,92,76,58,97,39,77,4,42,51,21,52,76,34,9,29,36,10,71,35,39,50,11,9,28,13,95,76,5,80,15,90,7,55,5,83,86,53,95,46,31,83,82,70,98,6,9,39,27,0,39,38,16,0,69,95,59
61,27,14,16,9,36,52,22,66,97,80,26,5,54,29,59,46,27,38,16,30,74,27,23,14,44,97,16,9,69,1,22,52,43,41,31,45,54,76,21,10,66,24,7,99,1,80,98,19,48,66,82,69,3,21,1,85,15,88,77,23,92,11,83,30,67,18,94,78,57,95,30,2,20,86,11,95,50,8,53,47,60,64,1,9,37,62,67,81,71,9,49,78,25,22,16,75,73,31,66
19,36,88,8,64,24,1,97,69,25,31,58,50,40,0,23,84,55,65,62,74,21,26,35,64,97,41,88,42,68,66,89,63,60,11,6,50,98,94,72,52,28,79,82,80,51,72,81,19,46,26,58,72,32,62,50,51,7,88,34,84,78,67,57,95,68,65,18,89,21,23,30,30,28,60,93,92,50,70,60,26,38,86,91,86,29,6,96,4,68,60,20,93,88,4,40,51,45,28,95
77,30,72,10,5,40,93,92,48,48,50,91,65,98,96,2,66,92,5,52,35,96,32,81,97,69,47,64,54,11,27,57,46,16,15,68,69,81,10,73,10,82,90,85,88,39,53,89,94,92,99,50,12,46,24,45,59,58,92,99,82,97,95,56,99,32,98,44,32,82,87,38,43,48,36,44,62,40,95,90,59,94,29,34,87,82,0,44,49,74,25,67,61,7,46,76,42,17,52,22
57,77,77,81,83,29,91,75,12,62,12,3,85,81,25,68,67,46,5,6,69,98,36,71,76,18,39,1,17,4,74,74,27,6,79,64,69,34,88,41,78,36,68,62,31,34,82,28,13,15,26,95,92,69,36,63,95,82,43,79,69,17,22,84,79,54,37,50,11,62,54,84,24,99,69,98,95,52,21,74,37,8,96,36,98,12,66,43,74,58,72,59,14,99,82,20,1,77,71,30
19,69,77,99,98,99,37,43,43,60,92,14,39,87,57,23,62,15,97,95,21,47,88,19,35,55,2,98,5,38,18,98,74,5,42,90,35,55,3,56,12,73,6,41,3,84,99,13,6,85,25,51,63,20,95,72,22,80,57,51,50,10,85,45,28,4,91,17,89,60,12,3,42,0,3,25,36,44,58,99,12,23,10,59,17,26,39,63,65,59,83,25,22,4,65,59,36,62,35,16
2,49,51,11,40,69,52,23,32,79,76,35,5,52,5,83,15,53,82,2,93,67,12,17,19,5,89,32,56,0,71,12,3,99,20,4,56,67,12,40,65,80,11,11,77,53,93,35,13,64,64,67,34,37,5,40,66,41,37,84,46,94,65,39,3,57,95,42,68,75,43,94,36,44,99,13,56,65,83,44,19,27,67,28,91,25,49,20,35,79,33,3,39,75,72,82,72,80,1,49
97,92,98,23,97,42,82,63,73,49,13,84,92,20,85,31,34,14,60,3,90,91,46,41,35,4,12,14,28,31,37,50,31,79,20,10,51,51,22,12,34,92,85,84,45,24,94,79,1,72,15,48,10,94,23,83,38,92,66,13,48,15,16,31,30,51,21,22,55,22,18,11,73,39,59,53,14,2,8,75,5,97,21,26,64,44,21,47,52,48,41,49,56,12,92,81,85,85,2,77
90,84,87,78,67,22,21,45,51,16,93,61,90,74,78,31,4,36,10,14,88,67,41,36,0,5,71,89,97,77,94,70,18,69,52,60,92,0,93,70,28,38,20,4,40,46,14,2,74,7,4,1,59,34,31,4,12,55,97,37,35,82,57,17,87,16,17,41,31,22,19,47,40,17,78,40,74,15,86,59,98,37,63,54,13,97,70,0,11,61,60,79,64,81,11,46,3,74,31,65
